tconst,primaryTitle,genres,numVotes,averageRating,startYear,SeriesName
tt0179558,The Busy World of Richard Scarry,"Animation,Family",1643,7.4,1993,The Busy World of Richard Scarry (1993)
tt0179592,Marsupilami,"Adventure,Animation,Comedy",1067,6.2,1993,Marsupilami (1993)
tt0180241,Tenacious D,"Comedy,Music",3220,8.1,1997,Tenacious D (1997)
tt0181199,Arabian Nights,"Adventure,Family,Fantasy",4959,7.5,2000,Arabian Nights (2000)
tt0181262,Thundarr the Barbarian,"Adventure,Animation,Family",1254,7.5,1980,Thundarr the Barbarian (1980)
tt0181935,Norm,Comedy,1668,7.9,1999,Norm (1999)
tt0181941,Scooby's Laff-A Lympics,"Animation,Comedy,Family",1165,7.4,1977,Scooby's Laff-A Lympics (1977)
tt0182408,The Scarlet Pimpernel,"Adventure,Drama",1106,7.5,1999,The Scarlet Pimpernel (1999)
tt0182576,Family Guy,"Animation,Comedy",303911,8.1,1999,Family Guy (1999)
tt0182621,The PJs,"Animation,Comedy",3495,6.6,1999,The PJs (1999)
tt0182629,Rurouni Kenshin: Wandering Samurai,"Action,Adventure,Animation",17518,8.5,1996,Rurouni Kenshin: Wandering Samurai (1996)
tt0182646,Space Pirate Captain Harlock,"Action,Adventure,Animation",1017,7.9,1978,Space Pirate Captain Harlock (1978)
tt0184111,"Ed, Edd n Eddy","Animation,Comedy,Family",33123,7.4,1999,"Ed, Edd n Eddy (1999)"
tt0184122,Holby City,Drama,1730,5.8,1999,Holby City (1999)
tt0184135,The League of Gentlemen,"Comedy,Horror",10133,8.4,1999,The League of Gentlemen (1999)
tt0184175,The Woody Woodpecker Show,"Animation,Comedy,Family",5843,7,1957,The Woody Woodpecker Show (1957)
tt0184761,My Little Pony 'n Friends,"Adventure,Animation,Family",1077,5.7,1986,My Little Pony 'n Friends (1986)
tt0185065,Fox and Friends,"News,Talk-Show",1761,3.4,1998,Fox and Friends (1998)
tt0185070,Grandizer,"Action,Animation,Romance",1863,8.3,1975,Grandizer (1975)
tt0185102,Queer as Folk,Drama,5855,8.2,1999,Queer as Folk (1999)
tt0185103,WWE Raw,"Action,Sport",8170,7.8,1993,WWE Raw (1993)
tt0185130,WCW Monday Nitro,"Action,Sport",1249,8,1995,WCW Monday Nitro (1995)
tt0185133,Yu Yu Hakusho: Ghost Files,"Action,Adventure,Animation",11411,8.5,1992,Yu Yu Hakusho: Ghost Files (1992)
tt0185819,Secret Lives,Drama,1489,3.7,1999,Secret Lives (1999)
tt0185906,Band of Brothers,"Action,Drama,History",374507,9.4,2001,Band of Brothers (2001)
tt0186804,Aftershock: Earthquake in New York,"Action,Drama,Thriller",1766,5.4,1999,Aftershock: Earthquake in New York (1999)
tt0187635,Fantastic Four: The Animated Series,"Action,Animation,Sci-Fi",3067,6.5,1994,Fantastic Four: The Animated Series (1994)
tt0187636,Farscape,"Action,Adventure,Drama",33324,8.2,1999,Farscape (1999)
tt0187664,Spaced,"Action,Comedy",50473,8.5,1999,Spaced (1999)
tt0189315,Beast Machines: Transformers,"Action,Animation,Sci-Fi",2255,6.8,1999,Beast Machines: Transformers (1999)
tt0189392,Big Wolf on Campus,"Action,Comedy,Horror",1780,7.5,1999,Big Wolf on Campus (1999)
tt0190106,Undressed,"Comedy,Drama",1159,5.8,1999,Undressed (1999)
tt0190171,The Awful Truth,Documentary,2079,6.6,1999,The Awful Truth (1999)
tt0190178,"Denver, the Last Dinosaur","Adventure,Animation,Comedy",2237,6.4,1988,"Denver, the Last Dinosaur (1988)"
tt0190198,Roughnecks: The Starship Troopers Chronicles,"Action,Adventure,Animation",1938,7.5,1999,Roughnecks: The Starship Troopers Chronicles (1999)
tt0190211,Zoboomafoo,"Comedy,Family",2592,7.5,1999,Zoboomafoo (1999)
tt0190897,The All-New Popeye Hour,"Adventure,Animation,Comedy",3279,7.1,1978,The All-New Popeye Hour (1978)
tt0191714,Otvorena vrata,Comedy,3548,9.1,1994,Otvorena vrata (1994)
tt0191715,PB&J Otter,"Animation,Comedy,Family",1202,7,1998,PB&J Otter (1998)
tt0191720,Porodicno blago,"Comedy,Drama,Family",1237,7.2,1998,Porodicno blago (1998)
tt0191730,Slozna braca,"Comedy,War",1348,8.6,1995,Slozna braca (1995)
tt0191733,Srecni ljudi,"Comedy,Drama",1839,7.5,1993,Srecni ljudi (1993)
tt0191740,Top lista nadrealista,Comedy,1603,9.1,1984,Top lista nadrealista (1984)
tt0191747,Vruc vetar,Comedy,2068,8.9,1980,Vruc vetar (1980)
tt0192877,7 vidas,Comedy,1314,7.1,1999,7 vidas (1999)
tt0192917,Passions,Drama,3089,6,1999,Passions (1999)
tt0193676,Freaks and Geeks,"Comedy,Drama",128638,8.8,1999,Freaks and Geeks (1999)
tt0194624,Strangers with Candy,Comedy,5383,8,1999,Strangers with Candy (1999)
tt0195275,Smack the Pony,Comedy,1827,7.7,1999,Smack the Pony (1999)
tt0197139,A Dog's Will,"Comedy,Drama,Western",3594,9.2,1999,A Dog's Will (1999)
tt0197148,Mission Hill,"Animation,Comedy,Drama",4713,7.7,1999,Mission Hill (1999)
tt0197154,Gormenghast,"Adventure,Comedy,Drama",2833,7.3,2000,Gormenghast (2000)
tt0197159,Home Movies,"Animation,Comedy,Drama",9252,8.1,1999,Home Movies (1999)
tt0197182,Third Watch,"Action,Crime,Drama",8969,7.9,1999,Third Watch (1999)
tt0198254,Tom & Jerry Kids Show,"Animation,Comedy,Family",2600,6.3,1990,Tom & Jerry Kids Show (1990)
tt0198779,The Monkey King,"Adventure,Fantasy",1607,5.7,2001,The Monkey King (2001)
tt0199214,Faerie Tale Theatre,"Adventure,Comedy,Family",1927,8.4,1982,Faerie Tale Theatre (1982)
tt0199232,Jesus,"Biography,Drama,History",2644,6,1999,Jesus (1999)
tt0199248,Modern Marvels,"Documentary,History",1698,8.1,1993,Modern Marvels (1993)
tt0199253,Noddy,"Animation,Comedy,Family",1492,5.7,1998,Noddy (1998)
tt0199421,Higher Ground,Drama,1363,8.2,2000,Higher Ground (2000)
tt0200276,The West Wing,Drama,64441,8.8,1999,The West Wing (1999)
tt0200353,The Parkers,Comedy,1943,6.8,1999,The Parkers (1999)
tt0200755,Journey to the Center of the Earth,"Adventure,Fantasy,Sci-Fi",2460,5.7,1999,Journey to the Center of the Earth (1999)
tt0201380,Emil i Lönneberga,"Comedy,Drama,Family",1955,7.8,1974,Emil i Lönneberga (1974)
tt0201391,Roswell,"Drama,Mystery,Sci-Fi",27135,7.5,1999,Roswell (1999)
tt0202197,Wild Angel,"Comedy,Drama,Romance",2135,7.3,1998,Wild Angel (1998)
tt0202198,Once and Again,"Drama,Family,Romance",2558,7.8,1999,Once and Again (1999)
tt0202200,Rosalinda,"Drama,Romance",1298,6.8,1999,Rosalinda (1999)
tt0202430,His and Her Circumstances,"Animation,Comedy,Drama",1329,7.8,1998,His and Her Circumstances (1998)
tt0202477,Monty Python's Fliegender Zirkus,Comedy,1821,8.2,1972,Monty Python's Fliegender Zirkus (1972)
tt0202741,The Man Show,"Comedy,Talk-Show",3138,6.7,1999,The Man Show (1999)
tt0202748,Popular,"Comedy,Drama,Romance",6063,7.3,1999,Popular (1999)
tt0203082,Rurouni Kenshin: Trust and Betrayal,"Action,Adventure,Animation",13136,8.6,1999,Rurouni Kenshin: Trust and Betrayal (1999)
tt0203248,Bad Girls,"Crime,Drama",1905,7.9,1999,Bad Girls (1999)
tt0203254,Franklin,"Animation,Family",3869,6.5,1997,Franklin (1997)
tt0203259,Law & Order: Special Victims Unit,"Crime,Drama,Mystery",80748,8,1999,Law & Order: Special Victims Unit (1999)
tt0203268,Silver Surfer,"Action,Animation,Sci-Fi",1995,7.1,1998,Silver Surfer (1998)
tt0204082,Aristocrats,"Drama,History",1462,7.3,1999,Aristocrats (1999)
tt0204113,You've Been Framed!,"Comedy,Reality-TV",1030,5.6,1990,You've Been Framed! (1990)
tt0204993,Dark Angel,"Action,Drama,Mystery",30698,7.4,2000,Dark Angel (2000)
tt0205214,The Magical Legend of the Leprechauns,"Adventure,Comedy,Family",3918,7.1,1999,The Magical Legend of the Leprechauns (1999)
tt0205410,Revolutionary Girl Utena,"Animation,Comedy,Drama",1345,8,1997,Revolutionary Girl Utena (1997)
tt0205700,Titus,"Comedy,Drama",5494,7.6,2000,Titus (2000)
tt0206467,Action,Comedy,1368,8.1,1999,Action (1999)
tt0206476,Cleopatra 2525,"Action,Fantasy,Sci-Fi",1959,5.8,2000,Cleopatra 2525 (2000)
tt0206492,Kamiondzije,Comedy,1644,8.7,1972,Kamiondzije (1972)
tt0206500,The New Adventures of Jonny Quest,"Action,Adventure,Animation",1180,7.2,1986,The New Adventures of Jonny Quest (1986)
tt0206501,Nova,Documentary,2320,8.7,1974,Nova (1974)
tt0206511,Even Stevens,"Comedy,Family",13591,7.6,2000,Even Stevens (2000)
tt0206512,SpongeBob SquarePants,"Animation,Comedy,Family",83230,8.1,1999,SpongeBob SquarePants (1999)
tt0207120,Spider-Man Unlimited,"Action,Adventure,Animation",2739,6.5,1999,Spider-Man Unlimited (1999)
tt0207267,Return to the Planet of the Apes,"Adventure,Animation,Sci-Fi",1443,6.6,1975,Return to the Planet of the Apes (1975)
tt0207274,TV total,"Comedy,Music,Talk-Show",1673,6.7,1999,TV total (1999)
tt0207275,The 10th Kingdom,"Adventure,Comedy,Family",17585,8.3,2000,The 10th Kingdom (2000)
tt0207889,Jack & Jill,"Comedy,Drama",1521,7.3,1999,Jack & Jill (1999)
tt0207907,The Nazis: A Warning from History,"Documentary,History,War",1541,8.6,1997,The Nazis: A Warning from History (1997)
tt0207919,Relic Hunter,"Action,Adventure,Fantasy",6132,6.6,1999,Relic Hunter (1999)
tt0208614,Celebrity Deathmatch,"Action,Animation,Comedy",9887,6.9,1998,Celebrity Deathmatch (1998)
tt0208629,Nuremberg,"Drama,History,War",5706,7.3,2000,Nuremberg (2000)
tt0209069,Judging Amy,Drama,5631,7,1999,Judging Amy (1999)
tt0209631,GTO: Great Teacher Onizuka,"Action,Adventure,Comedy",3498,8.5,1998,GTO: Great Teacher Onizuka (1998)
tt0210294,Snow Queen,"Adventure,Family,Fantasy",3065,6.7,2002,Snow Queen (2002)
tt0210413,Clerks,"Animation,Comedy",11886,7.4,2000,Clerks (2000)
tt0210418,Digimon: Digital Monsters,"Action,Adventure,Animation",20319,7.3,1999,Digimon: Digital Monsters (1999)
tt0210723,Nickelodeon GUTS,"Family,Game-Show,Sport",1267,7.5,1992,Nickelodeon GUTS (1992)
tt0211145,Digimon Adventure,"Action,Adventure,Animation",5756,7.9,1999,Digimon Adventure (1999)
tt0211153,The Julekalender,"Comedy,Music",2029,8.3,1991,The Julekalender (1991)
tt0211178,Who Wants to Be a Millionaire,Game-Show,2472,6.3,1999,Who Wants to Be a Millionaire (1999)
tt0211878,La usurpadora,"Drama,Romance",2056,7.8,1998,La usurpadora (1998)
tt0212395,Now and Again,"Adventure,Comedy,Drama",1531,8.1,1999,Now and Again (1999)
tt0212593,Return of the Prodigal Parrot,"Animation,Comedy,Family",1472,7.7,1984,Return of the Prodigal Parrot (1984)
tt0212671,Malcolm in the Middle,"Comedy,Family",117024,8,2000,Malcolm in the Middle (2000)
tt0212686,Power Rangers Lightspeed Rescue,"Action,Adventure,Drama",1619,6.5,2000,Power Rangers Lightspeed Rescue (2000)
tt0213327,Andromeda,"Action,Adventure,Drama",12285,6.6,2000,Andromeda (2000)
tt0213334,Bonkers,"Action,Adventure,Animation",1258,6.8,1993,Bonkers (1993)
tt0213338,Cowboy Bebop,"Action,Adventure,Animation",88887,8.9,1998,Cowboy Bebop (1998)
tt0213363,Oggy and the Cockroaches,"Action,Animation,Comedy",3584,7.3,1997,Oggy and the Cockroaches (1997)
tt0214341,Dragon Ball Z,"Action,Adventure,Animation",112707,8.7,1996,Dragon Ball Z (1996)
tt0214382,Walking with Dinosaurs,"Animation,Documentary,History",5426,8.5,1999,Walking with Dinosaurs (1999)
tt0215364,Wives and Daughters,Drama,6586,8.1,1999,Wives and Daughters (1999)
tt0215392,BeastMaster,"Action,Adventure,Fantasy",2044,6.3,1999,BeastMaster (1999)
tt0217177,Brum,"Animation,Comedy,Family",1417,6.2,1991,Brum (1991)
tt0217229,Louis Theroux's Weird Weekends,Documentary,2811,8.5,1998,Louis Theroux's Weird Weekends (1998)
tt0217579,Jason and the Argonauts,"Adventure,Fantasy",4849,6,2000,Jason and the Argonauts (2000)
tt0217910,The Amanda Show,"Comedy,Family",7164,6.7,1999,The Amanda Show (1999)
tt0217941,Jayce and the Wheeled Warriors,"Action,Adventure,Animation",1316,7.1,1985,Jayce and the Wheeled Warriors (1985)
tt0218769,I Am Weasel,"Adventure,Animation,Comedy",4712,6.6,1997,I Am Weasel (1997)
tt0218775,Monster Farm,"Action,Adventure,Animation",1253,7.1,1999,Monster Farm (1999)
tt0218787,Ripley's Believe It or Not!,Documentary,1385,6.6,2000,Ripley's Believe It or Not! (2000)
tt0219263,Adventures of Captain Vrungel,"Action,Adventure,Animation",1626,8.2,1976,Adventures of Captain Vrungel (1976)
tt0219446,The Oblongs,"Animation,Comedy,Sci-Fi",8356,7,2001,The Oblongs (2001)
tt0220008,RoboCop: Prime Directives,"Action,Crime,Sci-Fi",2333,4.7,2001,RoboCop: Prime Directives (2001)
tt0220178,Young Americans,Drama,1447,7.7,2000,Young Americans (2000)
tt0220196,Oi aparadektoi,Comedy,1965,8.9,1991,Oi aparadektoi (1991)
tt0220200,Brødrene Dal og spektralsteinene,"Adventure,Comedy,Drama",1023,8,1982,Brødrene Dal og spektralsteinene (1982)
tt0220218,Cyber City Oedo 808,"Action,Animation,Crime",1557,7.7,1990,Cyber City Oedo 808 (1990)
tt0220238,The Invisible Man,"Action,Comedy,Sci-Fi",2979,7.5,2000,The Invisible Man (2000)
tt0220261,Unit 1,"Action,Crime,Drama",3147,8.2,2000,Unit 1 (2000)
tt0220265,Iron Chef,"Game-Show,Reality-TV",1043,8.5,1993,Iron Chef (1993)
tt0220880,Courage the Cowardly Dog,"Adventure,Animation,Comedy",37994,8.2,1999,Courage the Cowardly Dog (1999)
tt0220895,Eureeka's Castle,"Comedy,Family,Fantasy",1370,7.2,1989,Eureeka's Castle (1989)
tt0220906,Jack of All Trades,"Action,Adventure,Comedy",2685,7.8,2000,Jack of All Trades (2000)
tt0221300,Jazz,"Documentary,History,Music",1965,8.6,2001,Jazz (2001)
tt0221733,Bullyparade,Comedy,1297,7.2,1997,Bullyparade (1997)
tt0221735,Cardcaptor Sakura,"Action,Adventure,Animation",4386,8,1998,Cardcaptor Sakura (1998)
tt0222517,The Addams Family,"Animation,Comedy,Family",1880,7.1,1992,The Addams Family (1992)
tt0222518,Adventures of Sonic the Hedgehog,"Action,Adventure,Animation",2796,6.2,1993,Adventures of Sonic the Hedgehog (1993)
tt0222548,Dyo xenoi,"Comedy,Romance",1981,7.9,1997,Dyo xenoi (1997)
tt0224455,Angela Anaconda,"Animation,Comedy,Family",2440,4.6,1999,Angela Anaconda (1999)
tt0224464,Chewin' the Fat,Comedy,1229,8.2,1999,Chewin' the Fat (1999)
tt0224853,The Corner,"Crime,Drama",4479,8.6,2000,The Corner (2000)
tt0227972,WWE Smackdown!,"Action,Sport",5590,7.3,1999,WWE Smackdown! (1999)
tt0229119,The Crocodile Hunter,"Action,Adventure,Documentary",2573,7.7,1996,The Crocodile Hunter (1996)
tt0229141,Little Bill,"Animation,Family",1832,6.4,1999,Little Bill (1999)
tt0229888,El Chapulín Colorado,"Comedy,Family,Fantasy",3103,8.5,1973,El Chapulín Colorado (1973)
tt0229889,El Chavo del Ocho,"Comedy,Crime,Family",8726,8.6,1972,El Chavo del Ocho (1972)
tt0229894,Ekeines & ego,Comedy,1187,7.5,1996,Ekeines & ego (1996)
tt0229924,Raid,"Crime,Drama",1223,8.5,2000,Raid (2000)
tt0230534,Les misérables,"Drama,History",4196,7.7,2000,Les misérables (2000)
tt0230804,Sonic Underground,"Action,Adventure,Animation",2568,6.1,1999,Sonic Underground (1999)
tt0231012,At Home with the Braithwaites,"Comedy,Drama",1133,7.1,2000,At Home with the Braithwaites (2000)
tt0231048,That Peter Kay Thing,Comedy,1466,7.6,2000,That Peter Kay Thing (2000)
tt0231626,G.I. Joe: A Real American Hero,"Action,Animation,Sci-Fi",1686,8.1,1983,G.I. Joe: A Real American Hero (1983)
tt0233033,The Berenstain Bears,"Animation,Comedy,Family",1963,7.1,1985,The Berenstain Bears (1985)
tt0233034,Bröderna Lejonhjärta,"Adventure,Family,Fantasy",1318,7.5,1980,Bröderna Lejonhjärta (1980)
tt0233041,Clifford the Big Red Dog,"Animation,Comedy,Family",3834,6.6,2000,Clifford the Big Red Dog (2000)
tt0233044,Dinotopia,"Adventure,Family,Fantasy",5624,6.6,2002,Dinotopia (2002)
tt0233084,My Hero,"Comedy,Fantasy,Romance",1739,6.6,2000,My Hero (2000)
tt0233127,"Yo soy Betty, la fea","Comedy,Drama,Romance",2483,8.1,1999,"Yo soy Betty, la fea (1999)"
tt0234355,I'll Get You!,"Action,Animation,Comedy",4620,8.6,1969,I'll Get You! (1969)
tt0235137,Son of the Beach,Comedy,2462,6.9,2000,Son of the Beach (2000)
tt0235911,As Told by Ginger,"Animation,Comedy,Drama",5610,6.9,2000,As Told by Ginger (2000)
tt0235916,ChalkZone,"Adventure,Animation,Comedy",2623,6.6,2002,ChalkZone (2002)
tt0235917,Dora the Explorer,"Adventure,Animation,Comedy",5417,4.1,2000,Dora the Explorer (2000)
tt0235918,The Fairly OddParents,"Adventure,Animation,Comedy",33712,7.2,2001,The Fairly OddParents (2001)
tt0235922,In de Gloria,Comedy,1496,8.7,2000,In de Gloria (2000)
tt0235923,Invader ZIM,"Action,Adventure,Animation",19404,8.3,2001,Invader ZIM (2001)
tt0236893,Centurions,"Action,Animation,Family",1693,7.7,1986,Centurions (1986)
tt0237123,Coupling,"Comedy,Romance",42842,8.5,2000,Coupling (2000)
tt0237987,The Weekenders,"Animation,Comedy,Family",2325,8,2000,The Weekenders (2000)
tt0238784,Gilmore Girls,"Comedy,Drama",100418,8.1,2000,Gilmore Girls (2000)
tt0238793,Monarch of the Glen,"Comedy,Drama,Romance",2592,7.7,2000,Monarch of the Glen (2000)
tt0239185,A Question of Sport,"Game-Show,Sport",1003,6.3,1970,A Question of Sport (1970)
tt0239195,Survivor,"Adventure,Game-Show,Reality-TV",21849,7.2,2000,Survivor (2000)
tt0240273,Jam,Comedy,2229,8.4,2000,Jam (2000)
tt0240278,The Lost World,"Action,Adventure,Sci-Fi",3594,7.2,1999,The Lost World (1999)
tt0240493,Excel Saga,"Animation,Comedy,Drama",1279,7.5,1999,Excel Saga (1999)
tt0241088,Da Ali G Show,"Comedy,Talk-Show",16317,7.9,2000,Da Ali G Show (2000)
tt0241383,Doctors,Drama,1093,4.7,2000,Doctors (2000)
tt0242192,Between the Lions,"Animation,Comedy,Family",1089,7.1,1999,Between the Lions (1999)
tt0242210,The Kids from Room 402,"Animation,Comedy,Family",2661,8.1,2000,The Kids from Room 402 (2000)
tt0242949,The Tick,"Action,Comedy,Sci-Fi",4902,7.8,2001,The Tick (2001)
tt0243061,Dragon Tales,"Adventure,Animation,Drama",3266,6.4,1999,Dragon Tales (1999)
tt0243069,The Lone Gunmen,"Comedy,Drama,Mystery",4935,7.4,2001,The Lone Gunmen (2001)
tt0243694,Digimon Adventure 02,"Action,Adventure,Animation",1425,7.5,2000,Digimon Adventure 02 (2000)
tt0243714,"Lock, Stock...","Comedy,Drama",1122,7.5,2000,"Lock, Stock... (2000)"
tt0244156,Quick Draw McGraw,"Animation,Comedy,Family",1594,6.8,1959,Quick Draw McGraw (1959)
tt0244353,The Mists of Avalon,"Drama,Fantasy",8379,6.9,2001,The Mists of Avalon (2001)
tt0244365,Star Trek: Enterprise,"Action,Adventure,Drama",46098,7.5,2001,Star Trek: Enterprise (2001)
tt0244911,Malgudi Days,Drama,3327,9.5,1987,Malgudi Days (1987)
tt0244926,Rocket Power,"Action,Adventure,Animation",8408,6.8,1999,Rocket Power (1999)
tt0245612,Kureyon Shin-chan,"Animation,Comedy",5019,7.9,2006,Kureyon Shin-chan (2006)
tt0245625,Further Tales of the City,"Drama,Mystery,Romance",1369,7.7,2001,Further Tales of the City (2001)
tt0245637,Little Bear,"Adventure,Animation,Family",3216,7.3,1995,Little Bear (1995)
tt0246395,Trigger Happy TV,Comedy,1617,7.9,2000,Trigger Happy TV (2000)
tt0246430,Anne Frank: The Whole Story,"Biography,Drama,War",4788,8,2001,Anne Frank: The Whole Story (2001)
tt0246734,Kite,"Action,Animation,Crime",3931,6.7,1998,Kite (1998)
tt0247081,Boston Public,"Comedy,Drama",5433,7.3,2000,Boston Public (2000)
tt0247082,CSI: Crime Scene Investigation,"Crime,Drama,Mystery",76906,7.6,2000,CSI: Crime Scene Investigation (2000)
tt0247087,The District,"Comedy,Crime,Drama",1364,7.1,2000,The District (2000)
tt0247091,Ed,"Comedy,Drama",6541,7.5,2000,Ed (2000)
tt0247102,Girlfriends,Comedy,3739,7.1,2000,Girlfriends (2000)
tt0247117,Moomin,"Adventure,Animation,Comedy",3671,8.3,1990,Moomin (1990)
tt0247144,"Yes, Dear",Comedy,6532,7,2000,"Yes, Dear (2000)"
tt0247729,Static Shock,"Action,Adventure,Animation",4955,7.3,2000,Static Shock (2000)
tt0247827,X-Men: Evolution,"Action,Animation,Drama",10471,7.9,2000,X-Men: Evolution (2000)
tt0247874,Initial D: Second Stage,"Action,Animation,Comedy",1023,8.2,1999,Initial D: Second Stage (1999)
tt0247882,Forensic Files,"Crime,Documentary",4767,8.8,1996,Forensic Files (1996)
tt0247902,Yu-Gi-Oh! Duel Monsters,"Action,Adventure,Animation",2418,8.3,2000,Yu-Gi-Oh! Duel Monsters (2000)
tt0248654,Six Feet Under,"Comedy,Drama",120719,8.7,2001,Six Feet Under (2001)
tt0249301,Messiah,"Crime,Drama,Mystery",1842,8,2001,Messiah (2001)
tt0249326,Voyage of the Unicorn,"Adventure,Fantasy",1651,6.6,2001,Voyage of the Unicorn (2001)
tt0249327,Yu-Gi-Oh!,"Action,Adventure,Animation",18521,7.2,2000,Yu-Gi-Oh! (2000)
tt0250141,CardCaptors,"Action,Animation,Drama",1049,8.2,2000,CardCaptors (2000)
tt0250581,Life with Judy Garland: Me and My Shadows,"Biography,Drama,Music",2086,8,2001,Life with Judy Garland: Me and My Shadows (2001)
tt0250875,Kaun Banega Crorepati?,Game-Show,3604,8.3,2000,Kaun Banega Crorepati? (2000)
tt0251439,Trigun,"Action,Animation,Comedy",19240,8.3,1998,Trigun (1998)
tt0251497,Big Brother,"Game-Show,Reality-TV",9674,5.4,2000,Big Brother (2000)
tt0252019,Strong Medicine,Drama,1039,6.7,2000,Strong Medicine (2000)
tt0253839,Napoléon,"Adventure,Biography,Drama",4135,7.4,2002,Napoléon (2002)
tt0254019,Dolce Vita,"Comedy,Romance",1316,7.5,1995,Dolce Vita (1995)
tt0255734,Grounded for Life,Comedy,14192,7.4,2001,Grounded for Life (2001)
tt0255768,The Yogi Bear Show,"Animation,Comedy,Family",9211,6.6,1961,The Yogi Bear Show (1961)
tt0256019,Perfect Strangers,"Comedy,Drama",1318,8,2001,Perfect Strangers (2001)
tt0256278,Power Rangers Time Force,"Action,Adventure,Crime",2042,7,2001,Power Rangers Time Force (2001)
tt0257295,Big Brother: UK,"Game-Show,Reality-TV",2621,4.2,2000,Big Brother: UK (2000)
tt0257315,My Family,Comedy,8737,7.5,2000,My Family (2000)
tt0257326,Tis Ellados ta paidia,Comedy,1437,8.1,1993,Tis Ellados ta paidia (1993)
tt0259127,Attila,"Action,Adventure,Biography",10121,6.7,2001,Attila (2001)
tt0259141,Jackie Chan Adventures,"Action,Adventure,Animation",17562,7.4,2000,Jackie Chan Adventures (2000)
tt0259147,Oi men kai oi den,Comedy,1110,7.1,1993,Oi men kai oi den (1993)
